EmployeeID	Age	Department	JobLevel	YearsAtCompany	MonthlyIncome	JobSatisfaction	WorkLifeBalance	OverTime	DistanceFromHome	PromotionLast5Years	PerformanceRating	TrainingHoursLastYear	Attrition
EMP2198	31	Sales	2	9	8142	1	3	No	24.9	No	4	16	No
EMP2199	42	Operations	3	10	9521	3	3	No	7	No	3	15	No
EMP2200	56	Operations	4	18	12444	3	4	No	8.6	No	2	13	No
EMP2201	36	Sales	3	13	10142	2	3	No	7.5	No	3	10	No
EMP2202	45	IT	5	20	17805	4	3	Yes	30.5	Yes	4	16	No
EMP2203	25	HR	1	3	4319	4	4	Yes	2.5	No	2	18	No
EMP2204	28	Marketing	2	2	7239	4	4	No	4.4	No	3	19	No
EMP2205	42	Marketing	3	20	11671	3	3	No	12.8	No	3	11	No
EMP2206	52	HR	1	3	4746	4	4	No	7.5	No	3	18	No
EMP2207	41	Sales	3	5	8543	2	3	No	10.2	No	2	16	No
EMP2208	34	Operations	1	0	3275	2	3	No	7.1	No	2	18	Yes
EMP2209	37	Marketing	3	5	10279	1	1	No	1	No	2	17	No
EMP2210	25	Sales	2	2	6855	5	3	Yes	16.9	No	3	16	Yes
EMP2211	44	Finance	4	12	13037	4	1	No	4.8	Yes	3	11	No
EMP2212	46	Finance	3	21	12726	2	2	Yes	7.2	No	3	19	Yes
EMP2213	33	Marketing	3	9	10301	4	3	Yes	11.7	No	2	21	No
EMP2214	33	Sales	4	10	11398	3	2	No	1.8	No	3	14	No
EMP2215	40	Engineering	3	5	12602	3	2	Yes	12.6	No	2	17	No
EMP2216	33	Sales	1	1	4170	5	1	Yes	5	No	2	10	Yes
EMP2217	37	HR	1	0	3489	4	3	No	8.5	No	4	15	No
EMP2218	58	IT	5	30	20215	4	3	No	8.3	No	1	11	No
EMP2219	35	Sales	1	2	4708	2	4	Yes	4.6	No	1	13	No
EMP2220	34	Engineering	2	4	9586	2	3	No	3.1	No	2	13	Yes
EMP2221	31	Operations	2	3	6197	4	3	No	18.4	No	2	14	No
EMP2222	45	Sales	4	22	13809	2	3	No	10	No	2	17	No
EMP2223	36	Sales	2	3	6611	3	4	Yes	7.9	No	4	17	No
EMP2224	31	Marketing	2	7	7987	4	2	No	8.7	No	2	17	Yes
EMP2225	51	Operations	3	6	7941	3	1	Yes	6	No	4	16	No
EMP2226	52	Operations	3	25	12173	2	3	Yes	3.2	No	3	15	No
EMP2227	31	Operations	2	8	6703	4	4	Yes	8.4	No	3	17	Yes
EMP2228	22	Engineering	1	0	5361	5	3	No	5.9	No	1	20	No
EMP2229	48	Operations	5	16	14130	2	2	No	1.6	No	3	15	No
EMP2230	31	Sales	1	4	5429	5	3	Yes	2.3	No	2	16	No
EMP2231	45	Engineering	3	12	13392	4	4	No	1.9	No	3	18	No
EMP2232	22	Engineering	1	0	5643	4	3	No	6.4	No	3	14	No
EMP2233	46	Sales	2	3	7052	4	2	Yes	11.6	No	2	16	No
EMP2234	25	Engineering	1	1	6850	4	2	Yes	28.9	No	3	11	No
EMP2235	45	Marketing	4	16	12828	3	4	No	7.6	No	3	15	No
EMP2236	38	HR	5	16	12963	4	4	No	16.5	No	3	15	No
EMP2237	28	Engineering	3	5	11323	3	2	Yes	9.8	Yes	2	22	No
EMP2238	33	Finance	1	0	5303	3	2	No	8.7	No	4	15	No
EMP2239	44	Finance	3	7	10539	1	4	Yes	5.2	No	3	17	No
EMP2240	39	Engineering	1	1	6363	2	4	No	3.2	No	2	11	No
EMP2241	43	Engineering	4	12	14881	5	3	Yes	8.5	No	3	11	No
EMP2242	57	Engineering	4	29	17087	2	2	Yes	31.5	No	2	13	No
EMP2243	22	Sales	1	0	5209	5	2	Yes	12.7	No	3	17	No
EMP2244	54	Operations	4	21	12415	4	3	No	8.5	No	4	17	Yes
EMP2245	39	Sales	4	15	11366	5	3	No	8.9	No	4	16	No
EMP2246	29	Sales	2	5	6707	4	3	Yes	21.4	No	2	20	No
EMP2247	24	Sales	1	1	3909	5	2	No	10.3	No	2	13	Yes
EMP2248	36	Operations	2	5	6316	3	2	Yes	18.3	No	3	12	No
EMP2249	47	Sales	4	23	13526	4	1	No	8.7	No	3	15	No
EMP2250	36	Finance	2	3	8459	3	4	No	7.4	No	2	11	No
EMP2251	53	Sales	2	2	7022	1	3	No	8.2	No	3	9	No
EMP2252	23	Operations	1	1	4038	4	3	Yes	16.8	No	1	20	Yes
EMP2253	37	IT	1	3	6071	4	4	Yes	28.7	No	1	17	No
EMP2254	25	HR	1	1	4369	2	3	No	19.1	No	3	15	No
EMP2255	41	Operations	3	5	8741	4	3	No	20.6	No	4	13	No
EMP2256	46	Finance	2	4	8229	2	1	No	11.6	No	3	12	No
EMP2257	33	Operations	3	10	9381	3	2	No	19.3	No	3	13	No
EMP2258	22	Operations	1	0	3919	3	2	Yes	29.5	No	4	14	No
EMP2259	39	Sales	3	8	8225	1	3	Yes	2.1	No	2	10	Yes
EMP2260	42	HR	2	10	7553	2	3	Yes	13.5	No	3	17	No
EMP2261	42	IT	2	5	9151	3	3	No	5.1	No	2	13	No
EMP2262	50	Engineering	5	15	17801	3	4	Yes	11.2	No	3	14	No
EMP2263	27	IT	2	2	8507	4	1	No	9.7	No	3	11	Yes
EMP2264	44	Marketing	2	10	9078	3	3	Yes	33.7	Yes	3	18	No
EMP2265	49	HR	4	20	11795	2	2	No	12.4	No	3	14	No
EMP2266	22	Finance	1	0	4053	2	4	No	16.4	No	2	18	Yes
EMP2267	41	Operations	2	14	6964	4	3	Yes	6.6	No	3	17	No
EMP2268	32	Engineering	3	9	12819	5	3	No	18.1	No	2	10	No
EMP2269	37	Sales	2	7	7646	5	3	Yes	8.7	No	2	14	No
EMP2270	41	Finance	3	8	11667	2	2	No	6.7	No	3	23	Yes
EMP2271	33	IT	3	7	12233	1	3	Yes	11.8	No	1	17	No
EMP2272	31	Marketing	2	2	8014	1	4	No	5	Yes	3	13	No
EMP2273	38	Sales	2	8	6795	4	1	Yes	16.5	No	4	17	No
EMP2274	27	Sales	2	3	6649	3	4	No	4	No	1	17	No
EMP2275	27	IT	1	1	5507	1	2	No	5.8	No	4	14	No
EMP2276	44	Sales	2	8	7581	2	2	No	16.4	No	2	17	No
EMP2277	26	Marketing	1	2	4622	5	3	No	10.3	No	3	13	No
EMP2278	44	Sales	3	14	10221	5	1	Yes	38.4	No	2	14	No
EMP2279	42	Engineering	4	18	15038	2	3	Yes	11.3	No	2	20	No
EMP2280	22	Engineering	1	0	5826	2	3	Yes	4.8	No	3	12	No
EMP2281	31	Sales	1	1	5379	5	2	No	28.2	No	2	16	No
EMP2282	49	Operations	2	9	6888	3	2	No	4.1	No	3	17	No
EMP2283	28	Engineering	3	6	11353	5	3	No	23.5	No	2	14	No
EMP2284	33	Engineering	1	2	6362	3	4	No	3.2	No	1	13	No
EMP2285	42	HR	5	16	12891	4	3	No	10.5	No	2	19	Yes
EMP2286	45	IT	3	19	13446	3	3	Yes	21.1	No	3	21	No
EMP2287	35	Finance	2	7	8352	5	4	No	4	No	2	22	No
EMP2288	32	Sales	1	4	4799	4	3	No	6.7	No	3	19	No
EMP2289	52	Sales	1	1	4684	3	2	No	4.2	No	3	15	No
EMP2290	55	Marketing	5	16	15891	4	3	No	17.7	No	4	14	No
EMP2291	47	Operations	3	17	9744	3	4	Yes	4.5	No	4	15	No
EMP2292	38	Engineering	4	16	15501	3	3	Yes	7.3	No	4	13	No
EMP2293	29	Sales	1	1	3682	5	4	No	6.6	No	2	14	No
EMP2294	29	Finance	1	2	5581	3	3	No	1.4	No	2	24	No
EMP2295	43	Marketing	1	0	5100	4	3	No	11.1	No	3	11	No
EMP2296	42	Marketing	4	10	12935	5	2	Yes	10	No	3	17	No
EMP2297	52	Sales	4	24	13106	3	3	No	9.5	No	2	16	No
EMP2298	44	Sales	2	9	7735	5	3	Yes	31.4	No	3	12	No
EMP2299	22	Engineering	1	0	6135	3	3	No	8.2	No	2	16	No
EMP2300	48	Sales	2	4	6003	1	4	No	1.4	No	4	19	No
EMP2301	28	IT	1	4	5771	2	2	No	5.3	No	3	18	No
EMP2302	34	Sales	3	7	9401	4	3	No	15.5	No	2	17	No
EMP2303	40	Marketing	2	11	8680	2	1	No	6.1	No	2	19	No
EMP2304	57	HR	4	35	14097	5	2	No	7.5	No	3	18	No
EMP2305	60	Engineering	4	30	17235	5	3	No	3.5	No	3	13	No
EMP2306	44	Operations	3	22	10135	3	4	No	30.1	No	3	17	No
EMP2307	36	Finance	3	5	10889	4	4	Yes	8.4	No	3	14	No
EMP2308	43	IT	3	18	13223	4	3	Yes	2.3	No	2	16	No
EMP2309	46	Sales	3	8	8329	4	3	Yes	5.8	No	4	22	No
EMP2310	34	Sales	3	11	9700	3	3	No	5.1	Yes	3	23	No
EMP2311	55	Sales	5	25	16340	3	3	No	5.1	No	2	17	No
EMP2312	40	Engineering	2	14	10799	5	3	No	5.6	No	2	10	No
EMP2313	42	Engineering	4	15	15002	1	3	Yes	2.6	No	2	11	No
EMP2314	44	Operations	3	12	9443	3	4	No	8	Yes	3	17	No
EMP2315	42	Engineering	4	20	16097	4	3	Yes	2.1	Yes	2	11	No
EMP2316	46	IT	4	23	17033	5	2	No	5.1	No	2	12	No
EMP2317	31	HR	2	6	5937	2	4	No	4.8	No	4	11	No
EMP2318	32	Marketing	3	8	10849	4	2	No	5.9	Yes	1	10	No
EMP2319	26	Engineering	2	3	8253	3	4	Yes	2.4	No	3	19	Yes
EMP2320	42	Sales	2	3	6916	4	2	No	15.8	No	2	19	No
EMP2321	45	Operations	2	10	7702	3	4	No	5.9	No	2	10	No
EMP2322	42	Sales	2	7	7926	4	3	No	6	No	3	14	No
EMP2323	54	Operations	4	29	13974	2	3	Yes	2.4	No	4	10	No
EMP2324	37	Marketing	2	9	7587	4	4	No	5.7	Yes	2	18	No
EMP2325	44	Operations	2	6	6780	4	3	No	7.1	No	2	16	No
EMP2326	27	Finance	2	3	8405	5	4	No	5.8	No	3	14	No
EMP2327	34	Engineering	2	2	9243	2	3	No	6.8	No	3	19	No
EMP2328	44	Marketing	2	6	7334	4	1	No	11.9	No	2	10	No
EMP2329	46	Sales	2	3	6280	3	2	No	12.7	No	3	18	No
EMP2330	35	HR	4	12	9868	3	3	No	6.1	No	3	15	No
EMP2331	37	Sales	1	3	4949	3	4	No	8.2	No	3	12	No
EMP2332	22	Engineering	1	0	6135	3	1	No	6.5	No	3	18	No
EMP2333	34	Sales	1	0	4677	3	2	No	1.3	No	3	13	No
EMP2334	46	IT	2	6	8887	4	3	No	9.3	No	3	15	No
EMP2335	43	HR	4	16	11143	4	3	No	3.5	No	2	15	No
EMP2336	43	IT	1	3	6197	2	2	No	10.9	No	3	13	No
EMP2337	38	Sales	4	10	11283	4	4	Yes	9.9	No	3	15	No
EMP2338	38	Marketing	2	2	6382	3	2	Yes	1	No	3	13	No
EMP2339	31	Engineering	1	2	5821	5	2	No	7.5	No	3	20	No
EMP2340	44	Engineering	2	11	10318	3	3	No	5.9	No	3	20	No
EMP2341	42	Operations	1	0	3977	1	3	No	10.5	No	2	23	No
EMP2342	42	IT	1	3	5999	3	1	No	17.3	No	2	18	No
EMP2343	32	Sales	1	0	5133	3	4	No	4.5	No	3	18	No
EMP2344	22	IT	1	0	6337	1	1	No	20.4	No	2	17	Yes
EMP2345	48	Finance	3	13	11484	3	2	No	4.6	No	2	18	No
EMP2346	33	IT	2	7	9915	5	4	No	6.5	No	2	16	No
EMP2347	29	Marketing	2	6	7802	4	2	No	6.7	No	3	15	No
EMP2348	44	IT	4	16	15559	4	4	No	20.1	No	2	12	No
EMP2349	34	Operations	3	11	9192	3	2	Yes	1.7	No	3	11	No
EMP2350	48	Sales	5	21	14530	3	1	Yes	7.3	No	3	18	No
EMP2351	44	Engineering	3	22	14500	3	2	No	2.6	No	2	14	Yes
EMP2352	44	Sales	3	13	9598	2	3	No	6.1	No	2	8	No
EMP2353	24	Marketing	1	1	5071	2	3	No	17	No	3	14	No
EMP2354	50	Operations	1	3	4648	4	2	No	36.4	No	1	12	No
EMP2355	40	Operations	4	13	10997	4	3	Yes	12.7	No	2	8	No
EMP2356	34	Finance	2	2	7320	2	3	No	3.8	No	2	16	No
EMP2357	39	Engineering	2	12	10453	3	3	Yes	4.4	No	2	11	No
EMP2358	22	Sales	1	0	4960	2	4	Yes	3	No	4	20	Yes
EMP2359	42	Sales	3	17	10732	3	3	No	2.9	No	2	18	No
EMP2360	27	Finance	2	2	7619	4	4	No	5.8	No	3	13	No
EMP2361	24	Sales	1	1	5733	1	3	No	5.3	No	3	14	No
EMP2362	22	Sales	1	0	4384	4	3	No	9.1	No	3	14	No
EMP2363	49	Engineering	3	8	11875	2	2	Yes	10.4	No	3	15	No
EMP2364	31	Sales	2	2	5137	3	2	Yes	5.7	No	3	12	No
EMP2365	53	Sales	3	13	9429	3	3	No	8.7	No	4	18	No
EMP2366	32	Sales	3	10	10180	3	4	No	12.9	No	3	10	No
EMP2367	22	IT	1	0	7446	4	2	No	8.1	No	4	15	Yes
EMP2368	26	Sales	1	2	5442	5	3	No	4.5	No	2	22	No
EMP2369	50	Operations	4	18	11419	3	4	Yes	3.5	No	3	13	No
EMP2370	36	Sales	2	3	6988	4	2	Yes	4.5	No	4	14	No
EMP2371	32	Operations	3	8	8565	3	3	No	15.1	No	3	6	No
EMP2372	39	Marketing	4	10	12320	5	2	No	15.9	No	2	16	Yes
EMP2373	43	Operations	4	16	10989	5	3	No	5.7	Yes	3	16	No
EMP2374	49	Operations	3	27	11869	2	2	No	12.6	No	3	14	No
EMP2375	52	Marketing	3	26	12265	5	1	No	3.1	No	3	14	No
EMP2376	34	IT	1	0	4649	4	3	No	14.3	No	1	16	No
EMP2377	24	Marketing	2	2	7095	5	2	No	8.1	No	2	20	No
EMP2378	33	Finance	1	2	4520	4	2	No	17.7	No	3	13	No
EMP2379	40	Engineering	3	13	12345	2	4	No	10.9	No	3	14	No
EMP2380	28	IT	1	2	6399	4	2	No	23	No	3	17	No
EMP2381	28	Operations	2	6	7345	4	3	No	2.5	No	1	17	No
EMP2382	41	Sales	5	18	14718	2	4	No	13.5	No	3	15	No
EMP2383	37	Marketing	2	2	7184	4	1	Yes	4.3	No	3	12	No
EMP2384	38	Operations	1	1	4077	4	4	No	3.8	No	2	6	No
EMP2385	30	Operations	1	0	3736	5	3	No	8.5	No	3	13	No
EMP2386	35	IT	3	8	12383	4	3	Yes	4.9	No	3	9	No
EMP2387	28	Sales	3	5	8220	3	3	No	13.6	No	3	14	No
EMP2388	46	Engineering	3	5	11612	5	3	No	11	Yes	3	16	No
EMP2389	48	HR	4	23	12546	4	3	No	1.4	No	3	19	No
EMP2390	22	Sales	1	0	3507	3	4	Yes	11.9	No	2	22	No
EMP2391	28	Engineering	1	2	5092	1	3	No	9.2	No	3	12	No
EMP2392	23	Marketing	1	0	5295	4	2	No	4.9	No	2	21	No
EMP2393	31	Sales	3	8	8572	2	3	No	4.7	No	2	10	Yes
EMP2394	37	Engineering	3	14	13054	5	4	No	3	No	3	15	No
EMP2395	23	Sales	1	0	4062	5	2	No	2.8	No	4	25	No
EMP2396	28	Finance	2	4	8433	3	2	No	12.1	No	2	20	No
EMP2397	27	Engineering	1	1	6351	2	3	No	12.9	No	3	21	No
EMP2398	40	Sales	2	14	8902	4	4	No	4.5	No	2	14	No
EMP2399	38	HR	3	8	8621	3	3	No	6.1	No	3	7	No
EMP2400	30	Sales	1	2	4912	3	3	Yes	3.9	No	2	15	No
EMP2401	39	IT	2	9	10339	3	2	Yes	18.5	No	3	17	No
EMP2402	32	Engineering	1	3	5961	4	3	No	5	No	1	24	No
EMP2403	35	Operations	2	9	7256	5	2	Yes	30.3	No	3	15	No
EMP2404	54	HR	3	6	8555	3	2	No	5.1	No	3	12	No
EMP2405	51	Operations	2	3	5000	4	3	No	7.2	No	2	15	No
EMP2406	25	Sales	2	2	7362	3	3	No	9.7	No	3	21	No
EMP2407	46	Sales	3	11	9666	5	2	Yes	6.1	No	2	14	No
EMP2408	46	Operations	4	15	11704	1	4	No	4.5	No	2	19	No
EMP2409	26	Sales	2	3	6503	3	3	No	7.9	No	3	11	No
EMP2410	46	Finance	2	8	9120	2	3	No	4	No	3	12	No
EMP2411	53	Engineering	2	2	8832	2	2	No	8.5	No	2	22	No
EMP2412	26	Finance	2	3	7587	3	4	No	10.9	Yes	2	13	No
EMP2413	28	IT	1	1	5730	3	3	No	5.1	No	2	19	No
EMP2414	48	IT	4	12	14811	3	3	No	6.4	Yes	4	19	No
EMP2415	40	Engineering	5	18	19035	3	4	Yes	5.4	No	2	15	No
EMP2416	43	Engineering	2	6	9112	3	4	No	1.9	Yes	3	13	No
EMP2417	41	IT	2	9	8824	3	3	Yes	4.7	No	3	13	No
EMP2418	41	Operations	3	11	9386	4	3	No	21.5	No	2	17	No
EMP2419	24	Sales	1	1	4499	4	2	No	15.5	No	2	21	No
EMP2420	48	Marketing	1	2	5701	2	2	No	16.3	No	2	18	Yes
EMP2421	49	Sales	3	25	11477	1	3	No	2	No	2	11	No
EMP2422	35	IT	2	8	8639	1	4	No	11.3	No	3	16	No
EMP2423	37	Sales	3	12	10684	3	3	Yes	2.2	No	4	17	No
EMP2424	22	Marketing	1	0	4763	3	3	Yes	8	No	4	23	No
EMP2425	43	Finance	3	11	11097	3	2	No	5.8	No	2	16	No
EMP2426	43	IT	4	18	15118	4	3	No	7.3	No	1	10	No
EMP2427	37	Operations	4	14	12045	4	2	No	7.5	No	2	22	No
EMP2428	49	Sales	2	7	8496	2	2	No	19.4	No	2	20	No
EMP2429	34	Marketing	3	11	10255	2	3	No	5.5	No	3	18	No
EMP2430	43	IT	4	19	15512	3	1	No	21.2	No	3	11	No
EMP2431	27	Finance	2	5	8610	3	2	No	5.1	No	2	16	No
EMP2432	37	Finance	4	11	12818	3	3	No	9.2	No	4	13	No
EMP2433	36	Operations	2	9	6974	4	2	No	9.8	No	3	12	No
EMP2434	40	Engineering	1	1	7095	2	4	No	12.7	No	3	9	No
EMP2435	34	Finance	3	7	10787	3	2	Yes	6	No	3	17	No
EMP2436	36	Sales	3	12	10531	4	2	No	4	No	3	14	No
EMP2437	46	Engineering	5	24	19166	5	2	No	19.6	No	2	13	No
EMP2438	33	Operations	3	6	7396	4	4	No	16.7	No	2	17	No
EMP2439	22	Sales	1	0	4996	2	2	Yes	6.1	No	4	20	Yes
EMP2440	55	Engineering	5	22	18725	4	3	No	6.7	No	3	17	No
EMP2441	51	Engineering	4	15	16165	4	3	Yes	3.6	No	2	16	No
EMP2442	25	Sales	2	2	6701	2	1	No	14.6	No	3	15	No
EMP2443	44	Operations	2	3	6333	4	4	Yes	9.6	No	4	13	No
EMP2444	32	Finance	1	0	5735	5	3	No	8.8	No	2	9	No
EMP2445	40	Sales	4	15	12339	4	2	Yes	8.5	No	4	15	No
EMP2446	40	HR	5	18	12232	3	3	No	14.8	No	2	14	Yes
EMP2447	35	HR	2	6	7030	3	3	No	11.1	No	3	19	No
EMP2448	30	Sales	2	6	7183	2	4	Yes	31.6	Yes	2	14	No
EMP2449	31	Operations	1	2	4513	3	3	No	7.4	No	2	11	No
EMP2450	28	Engineering	1	0	6209	4	2	No	6.1	Yes	2	13	No
EMP2451	29	Operations	2	7	7382	5	3	No	7.2	No	2	10	No
EMP2452	37	Sales	3	9	9977	3	3	No	14.4	No	2	15	Yes
EMP2453	30	Engineering	2	8	9932	3	3	No	8.4	No	3	18	No
EMP2454	44	Sales	4	21	12176	2	3	No	7.1	No	2	28	Yes
EMP2455	52	Sales	3	12	9864	4	3	No	7.1	No	2	20	No
EMP2456	32	Operations	3	6	7991	4	4	No	20	No	4	18	No
EMP2457	40	Sales	1	0	4589	3	2	No	9.6	No	3	13	No
EMP2458	42	Sales	1	0	4400	4	3	No	4.8	No	2	15	No
EMP2459	42	IT	4	19	16628	4	2	Yes	13.9	No	2	17	No
EMP2460	38	Marketing	2	13	8268	4	3	No	8.1	No	3	9	No
EMP2461	45	Sales	4	14	12005	3	3	No	26.3	No	2	10	No
EMP2462	42	IT	2	10	9676	4	3	Yes	1	No	3	24	No
EMP2463	25	Sales	2	3	6516	4	4	Yes	6.3	No	2	8	No
EMP2464	46	Operations	2	8	7068	2	3	No	9.1	No	3	10	No
EMP2465	46	Sales	3	16	11570	3	3	Yes	8.7	Yes	3	11	No
EMP2466	30	Marketing	2	3	7631	5	1	Yes	15.7	No	3	18	No
EMP2467	38	Marketing	3	6	10655	2	3	No	1.4	No	3	13	No
EMP2468	44	Sales	1	0	4265	3	1	No	4.2	No	4	10	No
EMP2469	35	Marketing	2	8	8586	3	4	No	19	Yes	1	18	No
EMP2470	48	Marketing	3	12	10394	2	3	No	5.8	No	3	17	No
EMP2471	60	Operations	4	23	12253	2	3	No	20.7	No	3	19	No
EMP2472	30	Operations	1	1	3459	3	2	Yes	11.2	No	2	17	No
EMP2473	24	HR	1	1	3616	4	4	No	7.3	No	2	15	No
EMP2474	41	HR	2	14	7727	5	3	No	6.2	No	3	10	No
EMP2475	45	Marketing	4	16	14173	4	2	No	7.8	No	2	16	No
EMP2476	35	Finance	4	12	13841	4	2	No	8.8	No	3	19	No
EMP2477	52	Engineering	3	6	11816	4	3	Yes	21.1	No	2	16	Yes
EMP2478	24	HR	1	0	4572	4	3	No	9.5	Yes	3	14	No
EMP2479	44	Marketing	3	11	10488	4	2	Yes	9.3	Yes	3	15	No
EMP2480	31	IT	2	2	7931	5	1	No	7.4	No	4	13	No
EMP2481	55	Marketing	4	22	13868	4	1	No	6.3	No	2	13	No
EMP2482	57	Sales	4	22	13760	3	3	No	28.1	No	2	14	No
EMP2483	30	Marketing	1	0	5072	3	3	No	3.9	No	3	17	No
EMP2484	32	Operations	2	2	6252	3	4	No	10	No	2	17	No
EMP2485	46	Operations	5	15	12724	3	3	No	19.6	No	3	10	No
EMP2486	34	Operations	2	9	7901	3	3	No	15.5	No	2	14	No
EMP2487	37	Operations	1	0	5123	5	3	Yes	7.5	No	3	12	No
EMP2488	38	Engineering	1	4	6686	5	3	Yes	24.4	Yes	2	11	No
EMP2489	22	HR	1	0	4459	3	3	Yes	7.1	No	3	23	No
EMP2490	37	Operations	2	2	5857	3	2	Yes	9.3	No	2	13	Yes
EMP2491	31	Engineering	1	0	6637	2	2	No	4.3	No	4	13	Yes
EMP2492	33	Engineering	1	1	6437	4	3	No	13.8	No	4	14	No
EMP2493	52	Operations	3	25	10694	5	2	No	12.2	No	2	17	No
EMP2494	25	Operations	1	0	4426	3	3	No	9.7	No	3	17	Yes
EMP2495	46	IT	5	18	18003	3	3	No	6.3	Yes	2	15	No
EMP2496	35	IT	2	5	8960	4	3	Yes	12.4	No	3	20	No
EMP2497	35	Sales	3	8	9554	3	4	Yes	20.3	No	3	13	No
EMP2498	45	IT	4	21	15886	3	3	No	8.3	No	3	14	No
EMP2499	41	Sales	3	17	10558	2	3	No	7.9	No	3	15	No
EMP2500	43	Finance	5	15	16674	3	2	No	4	No	3	12	No
EMP2501	47	Sales	1	1	4475	4	4	No	11.5	No	2	11	No
EMP2502	34	Engineering	3	12	12276	3	4	No	7.7	No	2	11	No
EMP2503	31	IT	2	7	9725	5	2	No	6.9	No	3	19	No
EMP2504	27	Engineering	1	2	6013	2	4	No	14.5	No	3	6	No
EMP2505	29	Finance	2	7	8669	3	2	No	5.3	No	3	11	Yes
EMP2506	60	Sales	2	9	7410	3	2	Yes	21.5	No	4	17	Yes
EMP2507	50	Sales	4	22	12764	5	4	Yes	1.5	No	3	20	No
EMP2508	24	Engineering	1	0	6770	4	4	No	1	No	2	11	No
EMP2509	24	Marketing	2	2	6579	5	3	No	7.7	No	2	12	No
EMP2510	42	Sales	3	11	9948	2	3	No	7.9	No	3	12	No
EMP2511	43	Engineering	2	8	9534	4	1	No	11.1	No	2	11	No
EMP2512	43	Finance	2	4	8539	2	2	No	6.5	No	3	14	Yes
EMP2513	35	Sales	2	8	7414	2	2	No	21	Yes	2	20	No
EMP2514	36	Engineering	1	1	6396	1	1	No	15.5	No	2	14	No
EMP2515	41	IT	3	7	11631	3	3	No	2.6	No	2	18	No
EMP2516	38	Engineering	3	10	12594	2	2	No	5.8	No	3	18	No
EMP2517	22	Engineering	1	0	6871	3	3	No	16.2	No	3	13	No
EMP2518	35	Finance	3	13	10916	3	1	No	5.7	No	3	12	No
EMP2519	29	Operations	1	3	4690	5	1	No	2.5	No	2	16	No
EMP2520	39	Operations	1	3	4153	4	2	No	9.5	No	3	14	No
EMP2521	60	IT	4	25	16147	3	3	Yes	7.4	Yes	2	15	No
EMP2522	41	Sales	3	9	8973	5	3	No	15.5	No	4	14	No
EMP2523	34	IT	3	7	11343	2	2	No	2.4	No	3	16	No
EMP2524	47	IT	4	12	15121	3	3	No	12.8	No	3	15	No
EMP2525	42	Operations	4	19	11901	3	3	No	6.9	No	2	17	No
EMP2526	42	HR	4	13	10922	2	4	Yes	4.4	No	2	13	No
EMP2527	44	Operations	3	20	11008	2	3	No	10.7	No	2	12	No
EMP2528	58	Sales	3	33	12624	5	2	No	6.4	No	2	20	No
EMP2529	26	Operations	1	4	4401	2	2	No	14.5	No	3	13	No
EMP2530	42	Sales	2	3	6750	5	3	No	15.9	No	3	16	No
EMP2531	28	Operations	2	6	5879	2	2	No	6.3	No	4	12	Yes
EMP2532	43	Marketing	4	18	14704	5	3	No	2.8	No	2	12	No
EMP2533	28	Sales	3	5	8852	3	4	No	3.7	No	3	17	No
EMP2534	33	Operations	1	0	4479	4	2	No	7.7	No	3	15	No
EMP2535	35	Marketing	2	12	8702	3	4	No	12.8	No	3	9	No
EMP2536	47	Finance	4	23	15868	3	2	No	7.8	No	2	26	No
EMP2537	47	Engineering	3	23	14162	3	3	Yes	6.7	No	3	15	No
EMP2538	25	Operations	1	1	4629	3	2	No	17.5	No	3	11	No
EMP2539	38	Marketing	3	11	11298	2	2	Yes	2.8	No	4	20	No
EMP2540	30	Engineering	3	6	10598	3	3	No	15.1	No	3	16	No
EMP2541	25	Marketing	2	2	7633	3	1	No	6.9	No	3	12	No
EMP2542	35	Finance	2	8	8635	4	3	No	12.7	No	2	13	No
EMP2543	34	Finance	1	0	4947	4	3	No	6.4	No	2	20	No
EMP2544	60	Engineering	3	14	12178	2	4	Yes	3.3	Yes	4	10	No
EMP2545	42	Engineering	2	2	8748	4	2	No	25.2	No	3	11	No
EMP2546	24	Marketing	1	1	5290	3	3	No	10.5	No	3	14	No
EMP2547	32	IT	2	6	8707	5	4	No	4.4	No	3	15	No
EMP2548	48	Finance	3	5	10020	3	3	No	2.5	No	3	13	No
EMP2549	58	Engineering	4	32	18057	2	3	No	3.8	Yes	3	12	No
EMP2550	22	Engineering	1	0	6034	4	2	No	3.3	No	2	13	No
EMP2551	22	HR	1	0	4300	5	3	Yes	6.4	No	3	16	Yes
EMP2552	56	Operations	3	7	8953	4	4	No	5.4	No	3	14	No
EMP2553	41	Sales	4	14	12582	3	3	Yes	1.9	No	2	13	No
EMP2554	29	Finance	2	5	8786	1	4	No	25	Yes	2	14	No
EMP2555	43	Engineering	3	15	12233	2	2	No	4.8	No	3	20	No
EMP2556	22	Sales	1	0	4495	5	4	No	3.1	No	2	19	No
EMP2557	38	Sales	4	15	12650	3	1	No	17.5	No	1	10	No
EMP2558	41	Operations	3	18	10684	5	4	Yes	4.2	No	2	15	No
EMP2559	47	IT	4	23	17424	5	2	Yes	11.7	No	3	13	No
EMP2560	27	Sales	1	0	4944	3	3	Yes	15.6	No	4	13	No
EMP2561	38	HR	1	3	3776	4	2	No	1.7	No	2	12	No
EMP2562	28	Sales	1	1	3859	2	2	Yes	2.4	No	2	9	No
EMP2563	40	Operations	4	17	11817	3	2	No	9.4	No	2	11	No
EMP2564	29	Finance	1	1	5725	4	3	No	7.3	No	3	15	No
